android.widget.Button,2131361845,btnSettingReturn,click,<com.gp.paopaoyu.SettingsActivity$4: void onClick(android.view.View)>,click,<com.gp.paopaoyu.SettingsActivity$3: void onClick(android.view.View)>,click,<com.gp.paopaoyu.SettingsActivity$2: void onClick(android.view.View)>,click,<com.gp.paopaoyu.SettingsActivity$1: void onClick(android.view.View)>,@drawable/return_btn_selector,JADX/049d5d5e6dda98f512e0a9fd2d8e3299bb16adfb63d95033ed6a839588d14425/resources/res/drawable/return_btn_selector.xml
android.widget.Button,2131361844,btnResetGame,click,<com.gp.paopaoyu.SettingsActivity$4: void onClick(android.view.View)>,click,<com.gp.paopaoyu.SettingsActivity$3: void onClick(android.view.View)>,click,<com.gp.paopaoyu.SettingsActivity$2: void onClick(android.view.View)>,click,<com.gp.paopaoyu.SettingsActivity$1: void onClick(android.view.View)>,@drawable/menu_btn_selector,JADX/049d5d5e6dda98f512e0a9fd2d8e3299bb16adfb63d95033ed6a839588d14425/resources/res/drawable/menu_btn_selector.xml
android.widget.Button,2131361842,btnSound,click,<com.gp.paopaoyu.SettingsActivity$4: void onClick(android.view.View)>,click,<com.gp.paopaoyu.SettingsActivity$3: void onClick(android.view.View)>,click,<com.gp.paopaoyu.SettingsActivity$2: void onClick(android.view.View)>,click,<com.gp.paopaoyu.SettingsActivity$1: void onClick(android.view.View)>,@drawable/menu_btn_selector,JADX/049d5d5e6dda98f512e0a9fd2d8e3299bb16adfb63d95033ed6a839588d14425/resources/res/drawable/menu_btn_selector.xml
android.widget.Button,2131361843,btnCredit,click,<com.gp.paopaoyu.SettingsActivity$4: void onClick(android.view.View)>,click,<com.gp.paopaoyu.SettingsActivity$3: void onClick(android.view.View)>,click,<com.gp.paopaoyu.SettingsActivity$2: void onClick(android.view.View)>,click,<com.gp.paopaoyu.SettingsActivity$1: void onClick(android.view.View)>,@drawable/menu_btn_selector,JADX/049d5d5e6dda98f512e0a9fd2d8e3299bb16adfb63d95033ed6a839588d14425/resources/res/drawable/menu_btn_selector.xml
android.widget.Button,2131361799,btnClose,click,<com.gp.paopaoyu.StoreActivity$2: void onClick(android.view.View)>,@drawable/close_btn_selector,JADX/049d5d5e6dda98f512e0a9fd2d8e3299bb16adfb63d95033ed6a839588d14425/resources/res/drawable/close_btn_selector.xml
android.widget.Button,2131361799,btnClose,click,<com.gp.paopaoyu.HelpActivity$2: void onClick(android.view.View)>,click,<com.gp.paopaoyu.HelpActivity$1: void onClick(android.view.View)>,click,<com.gp.paopaoyu.HelpActivity$3: void onClick(android.view.View)>,@drawable/close_btn_selector,JADX/049d5d5e6dda98f512e0a9fd2d8e3299bb16adfb63d95033ed6a839588d14425/resources/res/drawable/close_btn_selector.xml
android.widget.Button,2131361821,btnNextPage,click,<com.gp.paopaoyu.HelpActivity$2: void onClick(android.view.View)>,click,<com.gp.paopaoyu.HelpActivity$1: void onClick(android.view.View)>,click,<com.gp.paopaoyu.HelpActivity$3: void onClick(android.view.View)>,@drawable/next_page_btn_selector,JADX/049d5d5e6dda98f512e0a9fd2d8e3299bb16adfb63d95033ed6a839588d14425/resources/res/drawable/next_page_btn_selector.xml
android.widget.Button,2131361820,btnPrevPage,click,<com.gp.paopaoyu.HelpActivity$2: void onClick(android.view.View)>,click,<com.gp.paopaoyu.HelpActivity$1: void onClick(android.view.View)>,click,<com.gp.paopaoyu.HelpActivity$3: void onClick(android.view.View)>,@drawable/prev_page_btn_selector,JADX/049d5d5e6dda98f512e0a9fd2d8e3299bb16adfb63d95033ed6a839588d14425/resources/res/drawable/prev_page_btn_selector.xml
android.widget.Button,2131361853,btnBuy,click,<com.gp.paopaoyu.StoreDetailActivity$2: void onClick(android.view.View)>,click,<com.gp.paopaoyu.StoreDetailActivity$3: void onClick(android.view.View)>,click,<com.gp.paopaoyu.StoreDetailActivity$1: void onClick(android.view.View)>,click,<com.gp.paopaoyu.StoreDetailActivity$4: void onClick(android.view.View)>,@drawable/btn_buy_selector,JADX/049d5d5e6dda98f512e0a9fd2d8e3299bb16adfb63d95033ed6a839588d14425/resources/res/drawable/btn_buy_selector.xml
android.widget.Button,2131361854,btnCancel,click,<com.gp.paopaoyu.StoreDetailActivity$2: void onClick(android.view.View)>,click,<com.gp.paopaoyu.StoreDetailActivity$3: void onClick(android.view.View)>,click,<com.gp.paopaoyu.StoreDetailActivity$1: void onClick(android.view.View)>,click,<com.gp.paopaoyu.StoreDetailActivity$4: void onClick(android.view.View)>,@drawable/btn_cancel_selector,JADX/049d5d5e6dda98f512e0a9fd2d8e3299bb16adfb63d95033ed6a839588d14425/resources/res/drawable/btn_cancel_selector.xml
android.widget.Button,2131361851,btnRight,click,<com.gp.paopaoyu.StoreDetailActivity$2: void onClick(android.view.View)>,click,<com.gp.paopaoyu.StoreDetailActivity$3: void onClick(android.view.View)>,click,<com.gp.paopaoyu.StoreDetailActivity$1: void onClick(android.view.View)>,click,<com.gp.paopaoyu.StoreDetailActivity$4: void onClick(android.view.View)>,@drawable/right_selector,JADX/049d5d5e6dda98f512e0a9fd2d8e3299bb16adfb63d95033ed6a839588d14425/resources/res/drawable/right_selector.xml
android.widget.Button,2131361849,btnLeft,click,<com.gp.paopaoyu.StoreDetailActivity$2: void onClick(android.view.View)>,click,<com.gp.paopaoyu.StoreDetailActivity$3: void onClick(android.view.View)>,click,<com.gp.paopaoyu.StoreDetailActivity$1: void onClick(android.view.View)>,click,<com.gp.paopaoyu.StoreDetailActivity$4: void onClick(android.view.View)>,@drawable/left_selector,JADX/049d5d5e6dda98f512e0a9fd2d8e3299bb16adfb63d95033ed6a839588d14425/resources/res/drawable/left_selector.xml
android.widget.Button,2131361797,btnReturn,click,<com.gp.paopaoyu.ExamActivity$3: void onClick(android.view.View)>,click,<com.gp.paopaoyu.ExamActivity$5: void onClick(android.view.View)>,@drawable/return_btn_selector,JADX/049d5d5e6dda98f512e0a9fd2d8e3299bb16adfb63d95033ed6a839588d14425/resources/res/drawable/return_btn_selector.xml
android.widget.Button,2131361817,btnPackage,click,<com.gp.paopaoyu.FeedActivity$6: void onClick(android.view.View)>,click,<com.gp.paopaoyu.FeedActivity$5: void onClick(android.view.View)>,click,<com.gp.paopaoyu.FeedActivity$4: void onClick(android.view.View)>,click,<com.gp.paopaoyu.FeedActivity$7: void onClick(android.view.View)>,@drawable/package_btn_selector,JADX/049d5d5e6dda98f512e0a9fd2d8e3299bb16adfb63d95033ed6a839588d14425/resources/res/drawable/package_btn_selector.xml
android.widget.Button,2131361816,btnStore,click,<com.gp.paopaoyu.FeedActivity$6: void onClick(android.view.View)>,click,<com.gp.paopaoyu.FeedActivity$5: void onClick(android.view.View)>,click,<com.gp.paopaoyu.FeedActivity$4: void onClick(android.view.View)>,click,<com.gp.paopaoyu.FeedActivity$7: void onClick(android.view.View)>,@drawable/store_btn_selector,JADX/049d5d5e6dda98f512e0a9fd2d8e3299bb16adfb63d95033ed6a839588d14425/resources/res/drawable/store_btn_selector.xml
android.widget.Button,2131361818,btnStudy,click,<com.gp.paopaoyu.FeedActivity$6: void onClick(android.view.View)>,click,<com.gp.paopaoyu.FeedActivity$5: void onClick(android.view.View)>,click,<com.gp.paopaoyu.FeedActivity$4: void onClick(android.view.View)>,click,<com.gp.paopaoyu.FeedActivity$7: void onClick(android.view.View)>,@anim/study_anim,JADX/049d5d5e6dda98f512e0a9fd2d8e3299bb16adfb63d95033ed6a839588d14425/resources/res/anim/study_anim.xml
android.widget.Button,2131361815,btnFeedReturn,click,<com.gp.paopaoyu.FeedActivity$6: void onClick(android.view.View)>,click,<com.gp.paopaoyu.FeedActivity$5: void onClick(android.view.View)>,click,<com.gp.paopaoyu.FeedActivity$4: void onClick(android.view.View)>,click,<com.gp.paopaoyu.FeedActivity$7: void onClick(android.view.View)>,@drawable/return_btn_selector,JADX/049d5d5e6dda98f512e0a9fd2d8e3299bb16adfb63d95033ed6a839588d14425/resources/res/drawable/return_btn_selector.xml
android.widget.Button,2131361796,btnAquariumReturn,click,<com.gp.paopaoyu.AquariumsActivity$1: void onClick(android.view.View)>,@drawable/return_btn_selector,JADX/049d5d5e6dda98f512e0a9fd2d8e3299bb16adfb63d95033ed6a839588d14425/resources/res/drawable/return_btn_selector.xml
android.widget.Button,2131361799,btnClose,click,<com.gp.paopaoyu.BagActivity$2: void onClick(android.view.View)>,@drawable/close_btn_selector,JADX/049d5d5e6dda98f512e0a9fd2d8e3299bb16adfb63d95033ed6a839588d14425/resources/res/drawable/close_btn_selector.xml
android.widget.Button,2131361831,btnSetting,click,<com.gp.paopaoyu.MainView$4: void onClick(android.view.View)>,click,<com.gp.paopaoyu.MainView$1: void onClick(android.view.View)>,click,<com.gp.paopaoyu.MainView$3: void onClick(android.view.View)>,click,<com.gp.paopaoyu.MainView$2: void onClick(android.view.View)>,@drawable/return_btn_selector,JADX/049d5d5e6dda98f512e0a9fd2d8e3299bb16adfb63d95033ed6a839588d14425/resources/res/drawable/return_btn_selector.xml
android.widget.Button,2131361829,btnStart,click,<com.gp.paopaoyu.MainView$4: void onClick(android.view.View)>,click,<com.gp.paopaoyu.MainView$1: void onClick(android.view.View)>,click,<com.gp.paopaoyu.MainView$3: void onClick(android.view.View)>,click,<com.gp.paopaoyu.MainView$2: void onClick(android.view.View)>,@drawable/menu_btn_selector,JADX/049d5d5e6dda98f512e0a9fd2d8e3299bb16adfb63d95033ed6a839588d14425/resources/res/drawable/menu_btn_selector.xml
android.widget.Button,2131361830,btnPrides,click,<com.gp.paopaoyu.MainView$4: void onClick(android.view.View)>,click,<com.gp.paopaoyu.MainView$1: void onClick(android.view.View)>,click,<com.gp.paopaoyu.MainView$3: void onClick(android.view.View)>,click,<com.gp.paopaoyu.MainView$2: void onClick(android.view.View)>,@drawable/menu_btn_selector,JADX/049d5d5e6dda98f512e0a9fd2d8e3299bb16adfb63d95033ed6a839588d14425/resources/res/drawable/menu_btn_selector.xml
android.widget.Button,2131361832,btnHelp,click,<com.gp.paopaoyu.MainView$4: void onClick(android.view.View)>,click,<com.gp.paopaoyu.MainView$1: void onClick(android.view.View)>,click,<com.gp.paopaoyu.MainView$3: void onClick(android.view.View)>,click,<com.gp.paopaoyu.MainView$2: void onClick(android.view.View)>,@drawable/btn_help_selector,JADX/049d5d5e6dda98f512e0a9fd2d8e3299bb16adfb63d95033ed6a839588d14425/resources/res/drawable/btn_help_selector.xml
android.widget.Button,2131361797,btnReturn,click,<com.gp.paopaoyu.CreditActivity$1: void onClick(android.view.View)>,@drawable/return_btn_selector,JADX/049d5d5e6dda98f512e0a9fd2d8e3299bb16adfb63d95033ed6a839588d14425/resources/res/drawable/return_btn_selector.xml
android.widget.Button,2131361834,btnPause,click,<com.gp.paopaoyu.MiniGameActivity$4: void onClick(android.view.View)>,click,<com.gp.paopaoyu.MiniGameActivity$3: void onClick(android.view.View)>,@drawable/pause_btn_selector,JADX/049d5d5e6dda98f512e0a9fd2d8e3299bb16adfb63d95033ed6a839588d14425/resources/res/drawable/pause_btn_selector.xml
